Date,Code,Next_Ret,Next_Ret_Rank,Above_Quarter_Median,model,model_label,prediction,predicted_rank,portfolio,turnover
2021-12-31,600561,0.173,0.41996165827941534,1,hist_gradient_boosting,梯度提升,0.13458484832962747,7,strict_top30,1.0
2021-12-31,002774,0.1905,0.42978672417924757,1,hist_gradient_boosting,梯度提升,0.1331731241242121,8,strict_top30,1.0
2021-12-31,002722,-0.0544,0.15132997843278218,1,hist_gradient_boosting,梯度提升,0.13264619729428823,9,strict_top30,1.0
2021-12-31,002615,-0.0358,0.19027078840162948,1,hist_gradient_boosting,梯度提升,0.1322550367750188,10,strict_top30,1.0
2021-12-31,600113,0.306,0.4618979151689432,1,hist_gradient_boosting,梯度提升,0.1315761824479319,11,strict_top30,1.0
2021-12-31,000668,-0.0365,0.18883297387970288,1,hist_gradient_boosting,梯度提升,0.13082784558626878,12,strict_top30,1.0
2021-12-31,603196,-0.0501,0.16187395159357776,1,hist_gradient_boosting,梯度提升,0.13050487347514236,13,strict_top30,1.0
2021-12-31,601518,0.0185,0.2821710999281093,1,hist_gradient_boosting,梯度提升,0.13002623147080894,14,strict_top30,1.0
2021-12-31,002494,0.0499,0.32207045291157443,1,hist_gradient_boosting,梯度提升,0.1291871832631732,15,strict_top30,1.0
2021-12-31,000637,0.0725,0.34902947519769945,1,hist_gradient_boosting,梯度提升,0.1256735591864999,16,strict_top30,1.0
2021-12-31,300375,-0.1018,0.04325425353462742,1,hist_gradient_boosting,梯度提升,0.12550881257054403,17,strict_top30,1.0
2021-12-31,300583,0.0612,0.3353702372393961,1,hist_gradient_boosting,梯度提升,0.12524220729264401,18,strict_top30,1.0
2021-12-31,002748,0.1316,0.3964773544212796,1,hist_gradient_boosting,梯度提升,0.12470811459978796,19,strict_top30,1.0
2021-12-31,603813,-0.0142,0.2332854061826024,1,hist_gradient_boosting,梯度提升,0.12463623464737132,20,strict_top30,1.0
2021-12-31,002574,0.0366,0.3058950395398994,1,hist_gradient_boosting,梯度提升,0.12423659614564966,21,strict_top30,1.0
2021-12-31,600791,0.3141,0.4630960939372154,1,hist_gradient_boosting,梯度提升,0.12392234421731364,22,strict_top30,1.0
2021-12-31,000573,0.3774,0.47184279894560266,1,hist_gradient_boosting,梯度提升,0.12277866307579029,23,strict_top30,1.0
2021-12-31,600599,0.1312,0.39623771866762525,1,hist_gradient_boosting,梯度提升,0.1226483217829161,24,strict_top30,1.0
2021-12-31,002671,0.1874,0.42858854541097535,1,hist_gradient_boosting,梯度提升,0.12010519093618635,25,strict_top30,1.0
2021-12-31,300626,-0.0615,0.13886891924275102,1,hist_gradient_boosting,梯度提升,0.11958862714189233,26,strict_top30,1.0
2021-12-31,300084,-0.0345,0.19266714593817402,1,hist_gradient_boosting,梯度提升,0.11865241923080229,27,strict_top30,1.0
2021-12-31,000521,0.0109,0.270189312245387,1,hist_gradient_boosting,梯度提升,0.11865107818075744,28,strict_top30,1.0
2021-12-31,603320,0.0394,0.30984902947519766,1,hist_gradient_boosting,梯度提升,0.11828997793938323,29,strict_top30,1.0
2021-12-31,603009,-0.1733,-0.15240833932422715,0,hist_gradient_boosting,梯度提升,0.11779857808890687,30,strict_top30,1.0
2022-03-31,600287,-0.0496,-0.09295175023651847,0,hist_gradient_boosting,梯度提升,0.15464044307933017,1,strict_top30,0.9333333333333333
2022-03-31,002343,0.1595,0.3394039735099338,1,hist_gradient_boosting,梯度提升,0.14070634090999604,2,strict_top30,0.9333333333333333
2022-03-31,002365,0.2283,0.397232734153264,1,hist_gradient_boosting,梯度提升,0.14046772591753018,3,strict_top30,0.9333333333333333
2022-03-31,000525,0.8162,0.4947965941343425,1,hist_gradient_boosting,梯度提升,0.13775977135459005,4,strict_top30,0.9333333333333333
2022-03-31,002806,0.1235,0.29387417218543044,1,hist_gradient_boosting,梯度提升,0.13602947264817516,5,strict_top30,0.9333333333333333
2022-03-31,603803,0.0747,0.21546830652790916,1,hist_gradient_boosting,梯度提升,0.13375586069271045,6,strict_top30,0.9333333333333333
2022-03-31,603086,0.3559,0.4548249763481551,1,hist_gradient_boosting,梯度提升,0.13338955394126176,7,strict_top30,0.9333333333333333
2022-03-31,002485,-0.2487,-0.46144749290444653,0,hist_gradient_boosting,梯度提升,0.13065010810137992,8,strict_top30,0.9333333333333333
2022-03-31,002718,0.0449,0.15633869441816461,1,hist_gradient_boosting,梯度提升,0.12907240847847953,9,strict_top30,0.9333333333333333
2022-03-31,002021,0.1463,0.32284768211920534,1,hist_gradient_boosting,梯度提升,0.12760025747426432,10,strict_top30,0.9333333333333333
2022-03-31,600858,0.0198,0.10052034058656578,1,hist_gradient_boosting,梯度提升,0.12653576213627052,11,strict_top30,0.9333333333333333
2022-03-31,002404,0.0,0.0535714285714286,1,hist_gradient_boosting,梯度提升,0.12487800334750442,12,strict_top30,0.9333333333333333
2022-03-31,300652,0.2095,0.3826868495742668,1,hist_gradient_boosting,梯度提升,0.12354381304957186,13,strict_top30,0.9333333333333333
2022-03-31,300050,-0.0726,-0.1653263954588458,0,hist_gradient_boosting,梯度提升,0.12308278475788809,14,strict_top30,0.9333333333333333
2022-03-31,000404,0.129,0.3019157994323557,1,hist_gradient_boosting,梯度提升,0.12296993943614952,15,strict_top30,0.9333333333333333
2022-03-31,002696,-0.044,-0.07355723746452225,0,hist_gradient_boosting,梯度提升,0.12293337495802929,16,strict_top30,0.9333333333333333
2022-03-31,300218,0.1312,0.30499053926206243,1,hist_gradient_boosting,梯度提升,0.12272280474326351,17,strict_top30,0.9333333333333333
2022-03-31,300044,0.3622,0.4557710501419111,1,hist_gradient_boosting,梯度提升,0.12251257173856651,18,strict_top30,0.9333333333333333
2022-03-31,300214,0.0421,0.15125354777672662,1,hist_gradient_boosting,梯度提升,0.12248831928862536,19,strict_top30,0.9333333333333333
2022-03-31,603928,0.1765,0.35501419110690635,1,hist_gradient_boosting,梯度提升,0.12194661706910051,20,strict_top30,0.9333333333333333
2022-03-31,603388,-0.0437,-0.07261116367076631,0,hist_gradient_boosting,梯度提升,0.12053710759434824,21,strict_top30,0.9333333333333333
2022-03-31,300117,0.0048,0.06504257332071905,1,hist_gradient_boosting,梯度提升,0.12026151927832897,22,strict_top30,0.9333333333333333
2022-03-31,603813,-0.0815,-0.18803216650898769,0,hist_gradient_boosting,梯度提升,0.11987721855217315,23,strict_top30,0.9333333333333333
2022-03-31,300583,-0.1371,-0.3292336802270577,0,hist_gradient_boosting,梯度提升,0.1197414758929199,24,strict_top30,0.9333333333333333
2022-03-31,300836,0.0404,0.14569536423841056,1,hist_gradient_boosting,梯度提升,0.11968431897931851,25,strict_top30,0.9333333333333333
2022-03-31,600428,0.0697,0.2065988647114475,1,hist_gradient_boosting,梯度提升,0.11919020667608803,26,strict_top30,0.9333333333333333
2022-03-31,002725,0.1387,0.3145695364238411,1,hist_gradient_boosting,梯度提升,0.11904661752115701,27,strict_top30,0.9333333333333333
2022-03-31,300071,0.1898,0.3675496688741722,1,hist_gradient_boosting,梯度提升,0.1187644543567901,28,strict_top30,0.9333333333333333
2022-03-31,300780,0.1335,0.3085383159886471,1,hist_gradient_boosting,梯度提升,0.1184837626103139,29,strict_top30,0.9333333333333333
2022-03-31,603329,0.272,0.42395931882686855,1,hist_gradient_boosting,梯度提升,0.11827642132490991,30,strict_top30,0.9333333333333333
2022-06-30,600287,-0.0241,0.26888784608165184,1,hist_gradient_boosting,梯度提升,0.14448819022391232,1,strict_top30,0.8333333333333334
2022-06-30,002696,0.0136,0.32895354293758794,1,hist_gradient_boosting,梯度提升,0.13967787540717422,2,strict_top30,0.8333333333333334
2022-06-30,002193,0.0388,0.35910370717972784,1,hist_gradient_boosting,梯度提升,0.13839846115572216,3,strict_top30,0.8333333333333334
2022-06-30,002209,0.0585,0.3777569216330361,1,hist_gradient_boosting,梯度提升,0.13749236813432678,4,strict_top30,0.8333333333333334
2022-06-30,002718,-0.024,0.26923979352416705,1,hist_gradient_boosting,梯度提升,0.1372842314135663,5,strict_top30,0.8333333333333334
2022-06-30,300108,0.0538,0.37306428906616607,1,hist_gradient_boosting,梯度提升,0.13716784836794393,6,strict_top30,0.8333333333333334
2022-06-30,603586,0.0372,0.3568747067104646,1,hist_gradient_boosting,梯度提升,0.13710246891224023,7,strict_top30,0.8333333333333334
2022-06-30,000668,0.23,0.4584702017832004,1,hist_gradient_boosting,梯度提升,0.1370788008001024,8,strict_top30,0.8333333333333334
2022-06-30,000038,0.0313,0.34866259971844205,1,hist_gradient_boosting,梯度提升,0.13667445439660184,9,strict_top30,0.8333333333333334
2022-06-30,605088,0.1231,0.42257156264664475,1,hist_gradient_boosting,梯度提升,0.13516817878777712,10,strict_top30,0.8333333333333334
2022-06-30,000150,-0.0213,0.274401689347724,1,hist_gradient_boosting,梯度提升,0.13470821205436287,11,strict_top30,0.8333333333333334
2022-06-30,300703,0.0828,0.3965274519005162,1,hist_gradient_boosting,梯度提升,0.13359492580053273,12,strict_top30,0.8333333333333334
2022-06-30,002076,-0.0238,0.26959174096668226,1,hist_gradient_boosting,梯度提升,0.1331706050947716,13,strict_top30,0.8333333333333334
2022-06-30,002856,0.0499,0.3700140778977006,1,hist_gradient_boosting,梯度提升,0.13079067598940833,14,strict_top30,0.8333333333333334
2022-06-30,300338,0.2946,0.47301736274049744,1,hist_gradient_boosting,梯度提升,0.13039946235410535,15,strict_top30,0.8333333333333334
2022-06-30,600051,0.0,0.3097137494134209,1,hist_gradient_boosting,梯度提升,0.12860925478870966,16,strict_top30,0.8333333333333334
2022-06-30,603086,0.4536,0.48686062881276393,1,hist_gradient_boosting,梯度提升,0.12492666747840062,17,strict_top30,0.8333333333333334
2022-06-30,000530,0.1294,0.42597372125762556,1,hist_gradient_boosting,梯度提升,0.12475222596293117,18,strict_top30,0.8333333333333334
2022-06-30,002150,0.096,0.4066166119192868,1,hist_gradient_boosting,梯度提升,0.12474016323550334,19,strict_top30,0.8333333333333334
2022-06-30,002902,-0.0793,0.13244955419990612,1,hist_gradient_boosting,梯度提升,0.12455151568274982,20,strict_top30,0.8333333333333334
2022-06-30,000806,-0.0622,0.18242609103707175,1,hist_gradient_boosting,梯度提升,0.12436207045304247,21,strict_top30,0.8333333333333334
2022-06-30,002699,-0.0579,0.1952135147817926,1,hist_gradient_boosting,梯度提升,0.12315500119275094,22,strict_top30,0.8333333333333334
2022-06-30,000159,0.1672,0.43946503988737684,1,hist_gradient_boosting,梯度提升,0.12222956534930164,23,strict_top30,0.8333333333333334
2022-06-30,002513,0.0039,0.3176912247771,1,hist_gradient_boosting,梯度提升,0.12145668189193386,24,strict_top30,0.8333333333333334
2022-06-30,603080,0.1131,0.41764429845143125,1,hist_gradient_boosting,梯度提升,0.12135519319172766,25,strict_top30,0.8333333333333334
2022-06-30,002871,0.264,0.4682074143594557,1,hist_gradient_boosting,梯度提升,0.11844932727796009,26,strict_top30,0.8333333333333334
2022-06-30,003042,-0.1478,-0.11274049741905207,0,hist_gradient_boosting,梯度提升,0.11834147597128732,27,strict_top30,0.8333333333333334
2022-06-30,300583,0.0892,0.4012200844673862,1,hist_gradient_boosting,梯度提升,0.1179743682782394,28,strict_top30,0.8333333333333334
2022-06-30,300370,0.2823,0.47114030971374943,1,hist_gradient_boosting,梯度提升,0.11793061498362857,29,strict_top30,0.8333333333333334
2022-06-30,000616,0.0267,0.34185828249648054,1,hist_gradient_boosting,梯度提升,0.11755373365674492,30,strict_top30,0.8333333333333334
2021-12-31,000573,0.3774,0.47184279894560266,1,linear_regression,线性回归,0.16266112528588095,1,buffer_top30_top50,1.0
2021-12-31,000637,0.0725,0.34902947519769945,1,linear_regression,线性回归,0.15654336489379475,2,buffer_top30_top50,1.0
2021-12-31,002774,0.1905,0.42978672417924757,1,linear_regression,线性回归,0.14971480877168578,3,buffer_top30_top50,1.0
2021-12-31,002160,-0.0799,0.09621375509225971,1,linear_regression,线性回归,0.14346619123082116,4,buffer_top30_top50,1.0
2021-12-31,002615,-0.0358,0.19027078840162948,1,linear_regression,线性回归,0.14091064165657,5,buffer_top30_top50,1.0
2021-12-31,603095,0.0123,0.27258566978193144,1,linear_regression,线性回归,0.13693167588228106,6,buffer_top30_top50,1.0
2021-12-31,002188,0.6538,0.49065420560747663,1,linear_regression,线性回归,0.1367792849587743,7,buffer_top30_top50,1.0
2021-12-31,002722,-0.0544,0.15132997843278218,1,linear_regression,线性回归,0.1358131148889794,8,buffer_top30_top50,1.0
2021-12-31,002574,0.0366,0.3058950395398994,1,linear_regression,线性回归,0.13473905158029453,9,buffer_top30_top50,1.0
2021-12-31,300609,-0.0201,0.22166307213036185,1,linear_regression,线性回归,0.13418538635681926,10,buffer_top30_top50,1.0
2021-12-31,002910,0.1536,0.4103762281332375,1,linear_regression,线性回归,0.13280956515065104,11,buffer_top30_top50,1.0
2021-12-31,601518,0.0185,0.2821710999281093,1,linear_regression,线性回归,0.13247061713965552,12,buffer_top30_top50,1.0
2021-12-31,600569,0.0535,0.3271028037383178,1,linear_regression,线性回归,0.13210444966592266,13,buffer_top30_top50,1.0
2021-12-31,000726,-0.0093,0.24047447879223582,1,linear_regression,线性回归,0.13152759866513605,14,buffer_top30_top50,1.0
2021-12-31,000965,2.2885,0.49904145698538227,1,linear_regression,线性回归,0.13028831168461957,15,buffer_top30_top50,1.0
2021-12-31,000521,0.0109,0.270189312245387,1,linear_regression,线性回归,0.13016219162105647,16,buffer_top30_top50,1.0
2021-12-31,002345,-0.147,-0.07320872274143303,0,linear_regression,线性回归,0.13003295273988894,17,buffer_top30_top50,1.0
2021-12-31,300240,-0.1233,-0.0088665228852145,0,linear_regression,线性回归,0.12973271395586167,18,buffer_top30_top50,1.0
2021-12-31,000761,0.0262,0.29319434459621374,1,linear_regression,线性回归,0.12865355313916527,19,buffer_top30_top50,1.0
2021-12-31,603196,-0.0501,0.16187395159357776,1,linear_regression,线性回归,0.12716712309247039,20,buffer_top30_top50,1.0
2021-12-31,603889,-0.0339,0.19446441409058235,1,linear_regression,线性回归,0.12707919493777525,21,buffer_top30_top50,1.0
2021-12-31,000404,0.0576,0.33153606518092504,1,linear_regression,线性回归,0.12642475252211105,22,buffer_top30_top50,1.0
2021-12-31,600113,0.306,0.4618979151689432,1,linear_regression,线性回归,0.12627884644860443,23,buffer_top30_top50,1.0
2021-12-31,000822,0.023,0.28888090103043373,1,linear_regression,线性回归,0.12608819025650705,24,buffer_top30_top50,1.0
2021-12-31,600748,0.1457,0.40510424155283964,1,linear_regression,线性回归,0.1248856584893245,25,buffer_top30_top50,1.0
2021-12-31,603029,0.2797,0.4556673855739276,1,linear_regression,线性回归,0.12441984466886878,26,buffer_top30_top50,1.0
2021-12-31,300154,0.0355,0.3048166786484543,1,linear_regression,线性回归,0.12433560856379783,27,buffer_top30_top50,1.0
2021-12-31,603009,-0.1733,-0.15240833932422715,0,linear_regression,线性回归,0.12420497056108498,28,buffer_top30_top50,1.0
2021-12-31,600123,0.3511,0.4678888090103044,1,linear_regression,线性回归,0.12336485897468724,29,buffer_top30_top50,1.0
2021-12-31,000888,0.1864,0.427869638150012,1,linear_regression,线性回归,0.12216378157237381,30,buffer_top30_top50,1.0
2022-03-31,002783,0.0765,0.21960737937559127,1,linear_regression,线性回归,0.17272603672455333,1,buffer_top30_top50,0.9
2022-03-31,300533,0.538,0.48415326395458846,1,linear_regression,线性回归,0.15541826299431843,2,buffer_top30_top50,0.9
2022-03-31,600780,0.3952,0.4642857142857143,1,linear_regression,线性回归,0.15001357204565463,3,buffer_top30_top50,0.9
2022-03-31,600387,0.016,0.08703878902554396,1,linear_regression,线性回归,0.1497507620904293,4,buffer_top30_top50,0.9
2022-03-31,000525,0.8162,0.4947965941343425,1,linear_regression,线性回归,0.14925015583976306,5,buffer_top30_top50,0.9
2022-03-31,603086,0.3559,0.4548249763481551,1,linear_regression,线性回归,0.1491723994645017,6,buffer_top30_top50,0.9
2022-03-31,002343,0.1595,0.3394039735099338,1,linear_regression,线性回归,0.14723654981660017,7,buffer_top30_top50,0.9
2022-03-31,000404,0.129,0.3019157994323557,1,linear_regression,线性回归,0.14667780350791992,8,buffer_top30_top50,0.9
2022-03-31,002478,0.0198,0.10052034058656578,1,linear_regression,线性回归,0.14485321219662597,9,buffer_top30_top50,0.9
2022-03-31,002328,0.1858,0.36518448438978235,1,linear_regression,线性回归,0.14442531673247133,10,buffer_top30_top50,0.9
2022-03-31,600287,-0.0496,-0.09295175023651847,0,linear_regression,线性回归,0.14425900391072088,11,buffer_top30_top50,0.9
2022-03-31,002718,0.0449,0.15633869441816461,1,linear_regression,线性回归,0.14249168900307174,12,buffer_top30_top50,0.9
2022-03-31,603585,0.1443,0.3195364238410596,1,linear_regression,线性回归,0.14202976125381317,13,buffer_top30_top50,0.9
2022-03-31,002133,-0.1499,-0.3528855250709555,0,linear_regression,线性回归,0.14165036166127776,14,buffer_top30_top50,0.9
2022-03-31,000726,0.1299,0.3025070955534531,1,linear_regression,线性回归,0.13997425368654873,15,buffer_top30_top50,0.9
2022-03-31,600508,0.777,0.4940870387890255,1,linear_regression,线性回归,0.1391959334215481,16,buffer_top30_top50,0.9
2022-03-31,002365,0.2283,0.397232734153264,1,linear_regression,线性回归,0.1372047792905451,17,buffer_top30_top50,0.9
2022-03-31,603586,0.1515,0.32852412488174076,1,linear_regression,线性回归,0.1368926931419842,18,buffer_top30_top50,0.9
2022-03-31,603928,0.1765,0.35501419110690635,1,linear_regression,线性回归,0.13674741442493737,19,buffer_top30_top50,0.9
2022-03-31,600449,-0.0967,-0.23155156102175972,0,linear_regression,线性回归,0.13634350768704584,20,buffer_top30_top50,0.9
2022-03-31,002696,-0.044,-0.07355723746452225,0,linear_regression,线性回归,0.13600920235346536,21,buffer_top30_top50,0.9
2022-03-31,002635,0.3417,0.4508041627246925,1,linear_regression,线性回归,0.13450930790335125,22,buffer_top30_top50,0.9
2022-03-31,603329,0.272,0.42395931882686855,1,linear_regression,线性回归,0.13364630899111365,23,buffer_top30_top50,0.9
2022-03-31,603803,0.0747,0.21546830652790916,1,linear_regression,线性回归,0.1318027388283123,24,buffer_top30_top50,0.9
2022-03-31,002485,-0.2487,-0.46144749290444653,0,linear_regression,线性回归,0.13172786564662223,25,buffer_top30_top50,0.9
2022-03-31,600525,0.1099,0.2714049195837275,1,linear_regression,线性回归,0.13145405919320172,26,buffer_top30_top50,0.9
2022-03-31,002358,0.0066,0.06918164616840117,1,linear_regression,线性回归,0.1300755321141918,27,buffer_top30_top50,0.9
2022-03-31,603556,0.2964,0.4336565752128666,1,linear_regression,线性回归,0.12988065577786265,28,buffer_top30_top50,0.9
2022-03-31,600232,-0.0232,-0.010052034058656567,0,linear_regression,线性回归,0.1294432708879543,29,buffer_top30_top50,0.9
2022-03-31,603889,0.107,0.26844843897824033,1,linear_regression,线性回归,0.12015969262529519,42,buffer_top30_top50,0.9
2022-06-30,300105,0.0191,0.33599249178789303,1,linear_regression,线性回归,0.17490785904437944,1,buffer_top30_top50,0.43333333333333335
2022-06-30,000806,-0.0622,0.18242609103707175,1,linear_regression,线性回归,0.15599237211012715,2,buffer_top30_top50,0.43333333333333335
2022-06-30,002696,0.0136,0.32895354293758794,1,linear_regression,线性回归,0.15585947078284926,3,buffer_top30_top50,0.43333333333333335
2022-06-30,600287,-0.0241,0.26888784608165184,1,linear_regression,线性回归,0.14699554889561833,4,buffer_top30_top50,0.43333333333333335
2022-06-30,600387,0.2605,0.4667996245893946,1,linear_regression,线性回归,0.14610366475973782,5,buffer_top30_top50,0.43333333333333335
2022-06-30,002358,0.0262,0.3413890192397935,1,linear_regression,线性回归,0.14530486414150312,6,buffer_top30_top50,0.43333333333333335
2022-06-30,603586,0.0372,0.3568747067104646,1,linear_regression,线性回归,0.14390298010821442,7,buffer_top30_top50,0.43333333333333335
2022-06-30,002478,0.1623,0.43829188174565936,1,linear_regression,线性回归,0.14224596172172188,8,buffer_top30_top50,0.43333333333333335
2022-06-30,002193,0.0388,0.35910370717972784,1,linear_regression,线性回归,0.14220333370995644,9,buffer_top30_top50,0.43333333333333335
2022-06-30,002699,-0.0579,0.1952135147817926,1,linear_regression,线性回归,0.14096911290820996,10,buffer_top30_top50,0.43333333333333335
2022-06-30,603003,-0.1089,0.033317691224777124,1,linear_regression,线性回归,0.13983569273857194,11,buffer_top30_top50,0.43333333333333335
2022-06-30,300533,-0.0053,0.3019709056780854,1,linear_regression,线性回归,0.13786242419992573,12,buffer_top30_top50,0.43333333333333335
2022-06-30,600780,0.019,0.335523228531206,1,linear_regression,线性回归,0.13726727766468833,13,buffer_top30_top50,0.43333333333333335
2022-06-30,603086,0.4536,0.48686062881276393,1,linear_regression,线性回归,0.13640338101220956,14,buffer_top30_top50,0.43333333333333335
2022-06-30,600565,-0.0345,0.2450727358047865,1,linear_regression,线性回归,0.13511199304775312,15,buffer_top30_top50,0.43333333333333335
2022-06-30,000726,0.0406,0.3606288127639605,1,linear_regression,线性回归,0.1325782908344883,16,buffer_top30_top50,0.43333333333333335
2022-06-30,000543,0.1228,0.42221961520412954,1,linear_regression,线性回归,0.1316847938446109,17,buffer_top30_top50,0.43333333333333335
2022-06-30,605088,0.1231,0.42257156264664475,1,linear_regression,线性回归,0.1311419264323716,18,buffer_top30_top50,0.43333333333333335
2022-06-30,002661,-0.015,0.2866025340215861,1,linear_regression,线性回归,0.13111849969972794,19,buffer_top30_top50,0.43333333333333335
2022-06-30,003042,-0.1478,-0.11274049741905207,0,linear_regression,线性回归,0.13093612330540466,20,buffer_top30_top50,0.43333333333333335
2022-06-30,002871,0.264,0.4682074143594557,1,linear_regression,线性回归,0.13078109353696313,21,buffer_top30_top50,0.43333333333333335
2022-06-30,000616,0.0267,0.34185828249648054,1,linear_regression,线性回归,0.13051821661642296,22,buffer_top30_top50,0.43333333333333335
2022-06-30,002856,0.0499,0.3700140778977006,1,linear_regression,线性回归,0.12987398078304818,23,buffer_top30_top50,0.43333333333333335
2022-06-30,603585,-0.0396,0.23533552322853124,1,linear_regression,线性回归,0.127804211128259,27,buffer_top30_top50,0.43333333333333335
2022-06-30,002718,-0.024,0.26923979352416705,1,linear_regression,线性回归,0.12595106146075152,29,buffer_top30_top50,0.43333333333333335
2022-06-30,603329,0.038,0.3578132332238386,1,linear_regression,线性回归,0.12587707312665394,30,buffer_top30_top50,0.43333333333333335
2022-06-30,600232,-0.086,0.11520412951665882,1,linear_regression,线性回归,0.12463545778124421,32,buffer_top30_top50,0.43333333333333335
2022-06-30,000404,-0.1358,-0.07121069920225248,0,linear_regression,线性回归,0.12252182216526572,35,buffer_top30_top50,0.43333333333333335
2022-06-30,603803,-0.1737,-0.20518535898639134,0,linear_regression,线性回归,0.12150801012966743,37,buffer_top30_top50,0.43333333333333335
2022-06-30,002783,-0.0621,0.1828953542937588,1,linear_regression,线性回归,0.1197546236035054,44,buffer_top30_top50,0.43333333333333335
