Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,PctChg,涨跌额,Turnover
2026-07-09,00700,479.0,469.6,485.0,467.2,42402152.0,,3.7176,-1.9215,-9.2,
2026-07-10,00700,472.8,460.2,473.6,458.8,40440298.0,,3.1516,-2.0017,-9.4,
2026-07-13,00700,463.2,457.6,473.8,456.2,24291842.0,,3.8244,-0.565,-2.6,
2026-07-14,00700,457.6,456.2,459.2,447.4,25540540.0,,2.5787,-0.3059,-1.4,
2026-07-15,00700,467.6,474.0,476.4,455.4,33780856.0,,4.6032,3.9018,17.8,
2026-07-16,00700,478.0,484.0,494.8,477.4,42851475.0,,3.6709,2.1097,10.0,
2026-07-17,00700,488.8,461.6,488.8,458.0,36237657.0,,6.3636,-4.6281,-22.4,
2026-07-20,00700,465.6,477.8,481.8,465.6,30822839.0,,3.5095,3.5095,16.2,
2026-07-21,00700,478.2,474.0,482.6,472.8,21362780.0,,2.0511,-0.7953,-3.8,
2026-07-22,00700,468.0,440.6,468.0,440.6,66379871.0,,5.7806,-7.0464,-33.4,
2026-07-23,00700,440.0,445.2,450.8,439.0,22888528.0,,2.6782,1.044,4.6,
2026-07-24,00700,438.2,434.6,438.8,432.0,22959603.0,,1.5274,-2.381,-10.6,
2026-07-27,00700,438.8,443.0,446.4,435.4,14454552.0,,2.5311,1.9328,8.4,
2026-07-28,00700,447.8,447.2,452.0,441.6,18143997.0,,2.3476,0.9481,4.2,
2026-07-29,00700,453.0,466.4,469.4,450.0,36203193.0,,4.3381,4.2934,19.2,
2026-07-30,00700,466.4,471.8,475.0,462.8,31791979.0,,2.6158,1.1578,5.4,
2026-07-31,00700,470.0,475.2,479.8,462.0,31100240.0,,3.7728,0.7206,3.4,
2026-08-03,00700,482.0,490.4,491.0,480.6,38649910.0,,2.1886,3.1987,15.2,
2026-08-04,00700,491.0,487.6,494.8,480.8,24860019.0,,2.8548,-0.571,-2.8,
2026-08-05,00700,493.4,492.2,497.8,482.2,25662478.0,,3.1993,0.9434,4.6,
2026-08-06,00700,491.0,479.2,491.0,479.0,21801977.0,,2.438,-2.6412,-13.0,
2026-08-07,00700,479.0,478.8,483.2,475.4,16319939.0,,1.6277,-0.0835,-0.4,
2026-08-10,00700,479.0,481.4,483.6,476.4,15508724.0,,1.5038,0.543,2.6,
2026-08-11,00700,481.2,470.8,483.8,469.6,19558079.0,,2.9497,-2.2019,-10.6,
2026-08-12,00700,464.6,461.6,467.2,456.2,27593015.0,,2.3364,-1.9541,-9.2,
2026-08-13,00700,446.4,441.0,452.2,439.6,66424623.0,,2.7296,-4.4627,-20.6,
2026-08-14,00700,436.0,440.0,445.0,436.0,30601060.0,,2.0408,-0.2268,-1.0,
2026-08-17,00700,444.8,446.4,450.4,442.6,19842808.0,,1.7727,1.4545,6.4,
2026-08-18,00700,444.2,442.4,446.2,437.6,23218078.0,,1.9265,-0.8961,-4.0,
2026-08-19,00700,438.2,447.2,449.4,438.2,19773887.0,,2.5316,1.085,4.8,
2026-08-20,00700,454.6,451.4,457.4,448.8,19621298.0,,1.9231,0.9392,4.2,
2026-08-21,00700,451.0,457.0,457.2,445.0,22326906.0,,2.7027,1.2406,5.6,
2026-08-24,00700,450.0,440.0,451.4,438.4,29180102.0,,2.8446,-3.7199,-17.0,
2026-08-25,00700,440.0,442.0,444.6,438.0,13032108.0,,1.5,0.4545,2.0,
2026-08-26,00700,445.0,445.4,450.0,443.2,14643242.0,,1.5385,0.7692,3.4,
2026-08-27,00700,450.8,447.8,451.8,446.6,11487100.0,,1.1675,0.5388,2.4,
2026-08-28,00700,444.0,455.2,462.2,443.4,27742475.0,,4.1983,1.6525,7.4,
2026-08-31,00700,451.0,453.0,456.2,446.0,20149770.0,,2.2408,-0.4833,-2.2,
2026-09-01,00700,446.4,441.4,447.6,440.6,20289781.0,,1.5453,-2.5607,-11.6,
