Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,PctChg,涨跌额,Turnover
2026-05-21,600519,1284.956,1282.976,1295.496,1282.976,38868.0,,0.9728,-0.3108,-4.0,
2026-05-22,600519,1282.926,1262.176,1283.886,1262.096,49157.0,,1.6984,-1.6212,-20.8,
2026-05-25,600519,1258.976,1257.856,1276.766,1248.976,46353.0,,2.2018,-0.3423,-4.32,
2026-05-26,600519,1257.326,1245.356,1261.866,1241.986,45932.0,,1.5805,-0.9938,-12.5,
2026-05-27,600519,1239.996,1274.976,1290.976,1222.076,82728.0,,5.5326,2.3784,29.62,
2026-05-28,600519,1261.976,1247.956,1275.976,1242.976,45890.0,,2.5883,-2.1193,-27.02,
2026-05-29,600519,1242.576,1297.976,1300.976,1241.976,76478.0,,4.7277,4.0082,50.02,
2026-06-01,600519,1298.976,1281.576,1298.976,1273.286,43845.0,,1.9792,-1.2635,-16.4,
2026-06-02,600519,1277.976,1279.196,1298.336,1272.976,36362.0,,1.9788,-0.1857,-2.38,
2026-06-03,600519,1275.976,1253.886,1275.976,1247.976,52477.0,,2.1889,-1.9786,-25.31,
2026-06-04,600519,1250.966,1239.976,1260.966,1238.666,33506.0,,1.7785,-1.1094,-13.91,
2026-06-05,600519,1249.976,1244.836,1254.976,1239.716,31304.0,,1.2307,0.3919,4.86,
2026-06-08,600519,1243.976,1234.956,1249.976,1231.976,30828.0,,1.446,-0.7937,-9.88,
2026-06-09,600519,1234.966,1227.976,1234.976,1224.526,27860.0,,0.8462,-0.5652,-6.98,
2026-06-10,600519,1224.056,1247.856,1253.976,1222.186,39244.0,,2.5888,1.6189,19.88,
2026-06-11,600519,1244.096,1250.976,1254.856,1238.886,25352.0,,1.2798,0.25,3.12,
2026-06-12,600519,1243.156,1263.886,1266.976,1236.986,50495.0,,2.3973,1.032,12.91,
2026-06-15,600519,1264.676,1243.076,1264.676,1242.076,41586.0,,1.7881,-1.6465,-20.81,
2026-06-16,600519,1238.986,1227.646,1239.856,1226.976,34970.0,,1.0361,-1.2413,-15.43,
2026-06-17,600519,1229.976,1211.976,1231.746,1210.536,44803.0,,1.7277,-1.2764,-15.67,
2026-06-18,600519,1206.976,1186.976,1210.846,1183.196,57472.0,,2.2814,-2.0627,-25.0,
2026-06-22,600519,1186.286,1213.386,1224.776,1176.976,58251.0,,4.027,2.225,26.41,
2026-06-23,600519,1210.976,1194.426,1235.976,1188.976,58004.0,,3.8735,-1.5626,-18.96,
2026-06-24,600519,1194.626,1179.656,1213.846,1179.486,45335.0,,2.8767,-1.2366,-14.77,
2026-06-25,600519,1178.976,1184.076,1198.976,1171.976,48446.0,,2.2888,0.3747,4.42,
2026-06-26,600519,1199.0,1168.63,1199.0,1168.1,50066.0,,2.6096,-1.3045,-15.446,
2026-06-29,600519,1169.0,1194.96,1215.0,1151.01,66878.0,,5.4756,2.2531,26.33,
2026-06-30,600519,1187.0,1185.49,1195.67,1176.0,39608.0,,1.6461,-0.7925,-9.47,
2026-07-01,600519,1180.1,1193.01,1196.8,1166.33,42474.0,,2.5702,0.6343,7.52,
2026-07-02,600519,1193.01,1203.0,1215.52,1190.51,50870.0,,2.0964,0.8374,9.99,
2026-07-03,600519,1205.24,1194.45,1210.14,1185.0,34268.0,,2.0898,-0.7107,-8.55,
2026-07-06,600519,1186.0,1206.91,1215.0,1180.0,40970.0,,2.9302,1.0432,12.46,
2026-07-07,600519,1200.0,1188.8,1202.0,1188.11,27365.0,,1.1509,-1.5005,-18.11,
2026-07-08,600519,1188.77,1199.3,1200.98,1177.0,25776.0,,2.0172,0.8832,10.5,
2026-07-09,600519,1191.0,1182.19,1191.99,1178.0,34096.0,,1.1665,-1.4267,-17.11,
2026-07-10,600519,1182.2,1204.98,1204.98,1170.28,52213.0,,2.9352,1.9278,22.79,
2026-07-13,600519,1197.12,1210.99,1215.0,1190.19,41983.0,,2.059,0.4988,6.01,
2026-07-14,600519,1208.99,1214.88,1226.87,1205.0,43527.0,,1.806,0.3212,3.89,
2026-07-15,600519,1203.66,1251.06,1256.6,1198.66,71944.0,,4.7692,2.9781,36.18,
2026-07-16,600519,1252.0,1258.99,1267.97,1245.05,47611.0,,1.832,0.6339,7.93,
2026-07-17,600519,1269.01,1253.0,1269.33,1238.98,58417.0,,2.4107,-0.4758,-5.99,
2026-07-20,600519,1270.0,1327.5,1329.0,1266.0,106151.0,,5.0279,5.9457,74.5,
2026-07-21,600519,1338.98,1308.0,1344.7,1296.87,77148.0,,3.603,-1.4689,-19.5,
2026-07-22,600519,1300.0,1305.0,1308.0,1283.24,65181.0,,1.893,-0.2294,-3.0,
2026-07-23,600519,1299.8,1292.01,1303.0,1285.43,33918.0,,1.3464,-0.9954,-12.99,
2026-07-24,600519,1305.0,1297.41,1309.21,1286.2,35699.0,,1.7809,0.418,5.4,
2026-07-27,600519,1308.0,1289.5,1308.0,1279.58,31990.0,,2.1905,-0.6097,-7.91,
2026-07-28,600519,1299.0,1320.0,1320.0,1289.52,53135.0,,2.3637,2.3653,30.5,
2026-07-29,600519,1333.83,1321.0,1343.48,1312.06,62330.0,,2.3803,0.0758,1.0,
2026-07-30,600519,1323.0,1361.76,1362.0,1322.0,71873.0,,3.028,3.0855,40.76,
2026-07-31,600519,1330.03,1350.6,1355.72,1325.77,55128.0,,2.1994,-0.8195,-11.16,
2026-08-03,600519,1350.6,1358.98,1363.35,1346.0,36147.0,,1.2846,0.6205,8.38,
2026-08-04,600519,1350.06,1328.36,1350.94,1328.36,37450.0,,1.6615,-2.2532,-30.62,
2026-08-05,600519,1328.36,1306.45,1333.8,1303.5,42689.0,,2.281,-1.6494,-21.91,
2026-08-06,600519,1310.0,1308.55,1314.4,1300.01,25463.0,,1.1015,0.1607,2.1,
