model,fpr,tpr
逻辑回归,0.6908495605721179,0.7167845180498698
逻辑回归,0.6910218852317767,0.7167845180498698
逻辑回归,0.6910218852317767,0.7171566803126163
逻辑回归,0.6911942098914354,0.7171566803126163
逻辑回归,0.6911942098914354,0.7175288425753629
逻辑回归,0.6913665345510943,0.7175288425753629
逻辑回归,0.6913665345510943,0.7179010048381094
逻辑回归,0.6915388592107531,0.7179010048381094
逻辑回归,0.6915388592107531,0.718273167100856
逻辑回归,0.6920558331897294,0.718273167100856
逻辑回归,0.6920558331897294,0.7190174916263491
逻辑回归,0.6925728071687058,0.7190174916263491
逻辑回归,0.6925728071687058,0.7193896538890956
逻辑回归,0.6929174564880234,0.7193896538890956
逻辑回归,0.6929174564880234,0.7197618161518422
逻辑回归,0.694123729105635,0.7197618161518422
逻辑回归,0.694123729105635,0.7201339784145888
逻辑回归,0.6946407030846115,0.7201339784145888
逻辑回归,0.6946407030846115,0.7212504652028284
逻辑回归,0.6951576770635878,0.7212504652028284
逻辑回归,0.6951576770635878,0.721622627465575
逻辑回归,0.6953300017232465,0.721622627465575
逻辑回归,0.6953300017232465,0.7219947897283215
逻辑回归,0.6955023263829054,0.7219947897283215
逻辑回归,0.6955023263829054,0.7223669519910682
逻辑回归,0.6956746510425642,0.7223669519910682
逻辑回归,0.6956746510425642,0.7234834387793078
逻辑回归,0.695846975702223,0.7234834387793078
逻辑回归,0.695846975702223,0.7238556010420544
逻辑回归,0.6960193003618818,0.7238556010420544
逻辑回归,0.6960193003618818,0.7245999255675475
逻辑回归,0.6968809236601757,0.7245999255675475
逻辑回归,0.6968809236601757,0.724972087830294
逻辑回归,0.6970532483198346,0.724972087830294
逻辑回归,0.6970532483198346,0.7253442500930406
逻辑回归,0.6977425469584697,0.7253442500930406
逻辑回归,0.6977425469584697,0.7257164123557871
逻辑回归,0.6979148716181286,0.7257164123557871
逻辑回归,0.6979148716181286,0.7260885746185337
逻辑回归,0.6980871962777874,0.7260885746185337
逻辑回归,0.6980871962777874,0.7268328991440268
逻辑回归,0.6982595209374461,0.7268328991440268
逻辑回归,0.6982595209374461,0.7272050614067733
逻辑回归,0.6986041702567637,0.7272050614067733
逻辑回归,0.6986041702567637,0.7275772236695199
逻辑回归,0.6989488195760813,0.7275772236695199
逻辑回归,0.6989488195760813,0.728321548195013
逻辑回归,0.6991211442357401,0.728321548195013
逻辑回归,0.6991211442357401,0.7290658727205062
逻辑回归,0.6992934688953989,0.7290658727205062
逻辑回归,0.6992934688953989,0.7294380349832527
逻辑回归,0.7001550921936929,0.7294380349832527
逻辑回归,0.7001550921936929,0.7301823595087458
逻辑回归,0.7006720661726693,0.7301823595087458
逻辑回归,0.7006720661726693,0.7305545217714924
逻辑回归,0.7010167154919869,0.7305545217714924
逻辑回归,0.7010167154919869,0.7309266840342389
逻辑回归,0.7013613648113045,0.7309266840342389
逻辑回归,0.7013613648113045,0.7312988462969855
逻辑回归,0.7015336894709633,0.7312988462969855
逻辑回归,0.7015336894709633,0.731671008559732
逻辑回归,0.7022229881095985,0.731671008559732
逻辑回归,0.7022229881095985,0.7324153330852251
逻辑回归,0.7030846114078925,0.7324153330852251
逻辑回归,0.7030846114078925,0.7327874953479717
逻辑回归,0.7032569360675512,0.7327874953479717
逻辑回归,0.7032569360675512,0.7331596576107182
逻辑回归,0.7046355333448217,0.7331596576107182
逻辑回归,0.7046355333448217,0.7335318198734648
逻辑回归,0.7070480785800448,0.7335318198734648
逻辑回归,0.7070480785800448,0.7339039821362114
逻辑回归,0.70773737721868,0.7339039821362114
逻辑回归,0.70773737721868,0.7346483066617046
逻辑回归,0.7079097018783388,0.7346483066617046
逻辑回归,0.7079097018783388,0.735020468924451
逻辑回归,0.7084266758573152,0.735020468924451
逻辑回归,0.7084266758573152,0.7357647934499442
逻辑回归,0.7087713251766328,0.7357647934499442
逻辑回归,0.7087713251766328,0.7365091179754373
逻辑回归,0.7098052731345855,0.7365091179754373
逻辑回归,0.7098052731345855,0.7368812802381839
逻辑回归,0.7113561950715147,0.7368812802381839
逻辑回归,0.7113561950715147,0.737625604763677
逻辑回归,0.7120454937101499,0.737625604763677
逻辑回归,0.7120454937101499,0.7379977670264235
逻辑回归,0.7122178183698087,0.7379977670264235
逻辑回归,0.7122178183698087,0.7391142538146632
逻辑回归,0.7127347923487851,0.7391142538146632
逻辑回归,0.7127347923487851,0.7394864160774097
逻辑回归,0.7129071170084439,0.7394864160774097
逻辑回归,0.7129071170084439,0.7398585783401563
逻辑回归,0.7130794416681027,0.7398585783401563
逻辑回归,0.7130794416681027,0.7402307406029028
逻辑回归,0.7141133896260555,0.7402307406029028
逻辑回归,0.7141133896260555,0.7406029028656494
逻辑回归,0.7142857142857143,0.7406029028656494
逻辑回归,0.7142857142857143,0.740975065128396
逻辑回归,0.7154919869033258,0.740975065128396
逻辑回归,0.7154919869033258,0.7413472273911426
逻辑回归,0.7156643115629847,0.7413472273911426
逻辑回归,0.7156643115629847,0.7417193896538891
逻辑回归,0.7168705841805962,0.7417193896538891
逻辑回归,0.7168705841805962,0.7424637141793822
逻辑回归,0.7172152334999138,0.7424637141793822
逻辑回归,0.7172152334999138,0.7439523632303684
逻辑回归,0.7175598828192314,0.7439523632303684
逻辑回归,0.7175598828192314,0.7446966877558615
逻辑回归,0.7177322074788902,0.7446966877558615
逻辑回归,0.7177322074788902,0.7450688500186081
逻辑回归,0.7199724280544546,0.7450688500186081
逻辑回归,0.7199724280544546,0.7458131745441012
逻辑回归,0.7201447527141134,0.7458131745441012
逻辑回归,0.7201447527141134,0.7461853368068477
逻辑回归,0.721351025331725,0.7461853368068477
逻辑回归,0.721351025331725,0.746929661332341
逻辑回归,0.7220403239703601,0.746929661332341
逻辑回归,0.7220403239703601,0.7476739858578341
逻辑回归,0.7225572979493365,0.7476739858578341
逻辑回归,0.7225572979493365,0.7480461481205806
逻辑回归,0.7235912459072893,0.7480461481205806
逻辑回归,0.7235912459072893,0.7484183103833272
逻辑回归,0.7237635705669482,0.7484183103833272
逻辑回归,0.7237635705669482,0.7487904726460737
逻辑回归,0.7246251938652422,0.7487904726460737
逻辑回归,0.7246251938652422,0.7495347971715668
逻辑回归,0.7249698431845597,0.7495347971715668
逻辑回归,0.7249698431845597,0.7499069594343134
逻辑回归,0.7253144925038773,0.7499069594343134
逻辑回归,0.7253144925038773,0.7502791216970599
逻辑回归,0.7256591418231949,0.7502791216970599
逻辑回归,0.7256591418231949,0.7506512839598065
逻辑回归,0.7260037911425125,0.7506512839598065
逻辑回归,0.7260037911425125,0.751023446222553
逻辑回归,0.7266930897811477,0.751023446222553
逻辑回归,0.7266930897811477,0.7517677707480461
逻辑回归,0.7270377391004653,0.7517677707480461
逻辑回归,0.7270377391004653,0.7521399330107927
逻辑回归,0.7272100637601241,0.7521399330107927
逻辑回归,0.7272100637601241,0.7525120952735392
逻辑回归,0.728933310356712,0.7525120952735392
逻辑回归,0.728933310356712,0.7532564197990324
逻辑回归,0.7291056350163708,0.7532564197990324
逻辑回归,0.7291056350163708,0.753628582061779
逻辑回归,0.7294502843356885,0.753628582061779
逻辑回归,0.7294502843356885,0.7540007443245255
逻辑回归,0.729794933655006,0.7540007443245255
逻辑回归,0.729794933655006,0.7543729065872721
逻辑回归,0.7310012062726177,0.7543729065872721
逻辑回归,0.7310012062726177,0.7547450688500186
逻辑回归,0.7316905049112528,0.7547450688500186
逻辑回归,0.7316905049112528,0.7551172311127652
逻辑回归,0.7322074788902292,0.7551172311127652
逻辑回归,0.7322074788902292,0.7554893933755117
逻辑回归,0.7341030501464759,0.7554893933755117
逻辑回归,0.7341030501464759,0.7558615556382583
逻辑回归,0.7344476994657936,0.7558615556382583
逻辑回归,0.7344476994657936,0.7566058801637514
逻辑回归,0.7347923487851111,0.7566058801637514
逻辑回归,0.7347923487851111,0.7569780424264979
逻辑回归,0.7351369981044288,0.7569780424264979
逻辑回归,0.7351369981044288,0.7573502046892445
逻辑回归,0.7363432707220403,0.7573502046892445
逻辑回归,0.7363432707220403,0.757722366951991
逻辑回归,0.7365155953816991,0.757722366951991
逻辑回归,0.7365155953816991,0.7580945292147376
逻辑回归,0.7385834912976047,0.7580945292147376
逻辑回归,0.7385834912976047,0.7592110160029772
逻辑回归,0.7389281406169222,0.7592110160029772
逻辑回归,0.7389281406169222,0.7595831782657239
逻辑回归,0.7391004652765811,0.7595831782657239
逻辑回归,0.7391004652765811,0.7599553405284704
逻辑回归,0.7392727899362399,0.7599553405284704
逻辑回归,0.7392727899362399,0.7614439895794567
逻辑回归,0.7401344132345339,0.7614439895794567
逻辑回归,0.7401344132345339,0.7621883141049498
逻辑回归,0.7415130105118043,0.7621883141049498
逻辑回归,0.7415130105118043,0.7625604763676963
逻辑回归,0.7416853351714631,0.7625604763676963
逻辑回归,0.7416853351714631,0.7629326386304429
逻辑回归,0.7427192831294158,0.7629326386304429
逻辑回归,0.7427192831294158,0.763676963155936
逻辑回归,0.743408581768051,0.763676963155936
逻辑回归,0.743408581768051,0.7640491254186825
逻辑回归,0.7447871790453214,0.7640491254186825
逻辑回归,0.7447871790453214,0.7644212876814291
逻辑回归,0.7449595037049802,0.7644212876814291
逻辑回归,0.7449595037049802,0.7647934499441756
逻辑回归,0.7461657763225917,0.7647934499441756
逻辑回归,0.7461657763225917,0.7651656122069223
逻辑回归,0.7463381009822505,0.7651656122069223
逻辑回归,0.7463381009822505,0.7655377744696688
逻辑回归,0.7473720489402034,0.7655377744696688
逻辑回归,0.7473720489402034,0.7659099367324154
逻辑回归,0.7475443735998621,0.7659099367324154
逻辑回归,0.7475443735998621,0.7662820989951619
逻辑回归,0.7478890229191797,0.7662820989951619
逻辑回归,0.7478890229191797,0.767026423520655
逻辑回归,0.7482336722384973,0.767026423520655
逻辑回归,0.7482336722384973,0.7673985857834016
逻辑回归,0.7492676201964501,0.7673985857834016
逻辑回归,0.7492676201964501,0.7681429103088947
逻辑回归,0.7501292434947441,0.7681429103088947
逻辑回归,0.7501292434947441,0.7685150725716412
逻辑回归,0.7504738928140617,0.7685150725716412
逻辑回归,0.7504738928140617,0.7696315593598809
逻辑回归,0.7508185421333793,0.7696315593598809
逻辑回归,0.7508185421333793,0.7700037216226274
逻辑回归,0.7509908667930381,0.7700037216226274
逻辑回归,0.7509908667930381,0.7707480461481205
逻辑回归,0.751852490091332,0.7707480461481205
逻辑回归,0.751852490091332,0.7711202084108671
逻辑回归,0.7521971394106497,0.7711202084108671
逻辑回归,0.7521971394106497,0.7714923706736136
逻辑回归,0.7523694640703085,0.7714923706736136
逻辑回归,0.7523694640703085,0.7722366951991068
逻辑回归,0.752714113389626,0.7722366951991068
逻辑回归,0.752714113389626,0.7726088574618534
逻辑回归,0.7530587627089437,0.7726088574618534
逻辑回归,0.7530587627089437,0.7729810197245999
逻辑回归,0.7534034120282612,0.7729810197245999
逻辑回归,0.7534034120282612,0.7737253442500931
逻辑回归,0.7539203860072377,0.7737253442500931
逻辑回归,0.7539203860072377,0.7740975065128396
逻辑回归,0.7546096846458729,0.7740975065128396
逻辑回归,0.7546096846458729,0.7744696687755862
逻辑回归,0.7554713079441668,0.7744696687755862
逻辑回归,0.7554713079441668,0.7748418310383327
逻辑回归,0.7556436326038256,0.7748418310383327
逻辑回归,0.7556436326038256,0.7752139933010793
逻辑回归,0.7559882819231432,0.7752139933010793
逻辑回归,0.7559882819231432,0.7759583178265724
逻辑回归,0.756160606582802,0.7759583178265724
逻辑回归,0.756160606582802,0.7763304800893189
逻辑回归,0.7571945545407548,0.7763304800893189
逻辑回归,0.7571945545407548,0.7767026423520655
逻辑回归,0.7575392038600723,0.7767026423520655
逻辑回归,0.7575392038600723,0.777074804614812
逻辑回归,0.7577115285197312,0.777074804614812
逻辑回归,0.7577115285197312,0.7774469668775587
逻辑回归,0.7585731518180252,0.7774469668775587
逻辑回归,0.7585731518180252,0.7781912914030518
逻辑回归,0.758745476477684,0.7781912914030518
逻辑回归,0.758745476477684,0.7785634536657983
逻辑回归,0.7590901257970015,0.7785634536657983
逻辑回归,0.7590901257970015,0.7789356159285449
逻辑回归,0.7599517490952955,0.7789356159285449
逻辑回归,0.7599517490952955,0.7793077781912914
逻辑回归,0.7611580217129071,0.7793077781912914
逻辑回归,0.7611580217129071,0.7800521027167845
逻辑回归,0.7613303463725659,0.7800521027167845
逻辑回归,0.7613303463725659,0.7807964272422776
逻辑回归,0.7621919696708599,0.7807964272422776
逻辑回归,0.7621919696708599,0.7811685895050242
逻辑回归,0.7627089436498363,0.7811685895050242
逻辑回归,0.7627089436498363,0.7826572385560104
逻辑回归,0.7628812683094951,0.7826572385560104
逻辑回归,0.7628812683094951,0.7830294008187569
逻辑回归,0.7639152162674478,0.7830294008187569
逻辑回归,0.7639152162674478,0.7834015630815035
逻辑回归,0.7649491642254006,0.7834015630815035
逻辑回归,0.7649491642254006,0.78377372534425
逻辑回归,0.7661554368430122,0.78377372534425
逻辑回归,0.7661554368430122,0.7841458876069967
逻辑回归,0.7666724108219887,0.7841458876069967
逻辑回归,0.7666724108219887,0.7848902121324898
逻辑回归,0.7670170601413062,0.7848902121324898
逻辑回归,0.7670170601413062,0.7852623743952363
逻辑回归,0.7682233327589179,0.7852623743952363
逻辑回归,0.7682233327589179,0.7860066989207294
逻辑回归,0.768912631397553,0.7860066989207294
逻辑回归,0.768912631397553,0.786378861183476
逻辑回归,0.7694296053765294,0.786378861183476
逻辑回归,0.7694296053765294,0.7867510234462226
逻辑回归,0.7704635533344821,0.7867510234462226
逻辑回归,0.7704635533344821,0.7871231857089691
逻辑回归,0.7708082026537998,0.7871231857089691
逻辑回归,0.7708082026537998,0.7874953479717157
逻辑回归,0.7711528519731173,0.7874953479717157
逻辑回归,0.7711528519731173,0.7882396724972088
逻辑回归,0.7713251766327761,0.7882396724972088
逻辑回归,0.7713251766327761,0.7886118347599553
逻辑回归,0.7718421506117525,0.7886118347599553
逻辑回归,0.7718421506117525,0.7904726460736882
逻辑回归,0.7721867999310701,0.7904726460736882
逻辑回归,0.7721867999310701,0.7912169705991813
逻辑回归,0.7725314492503877,0.7912169705991813
逻辑回归,0.7725314492503877,0.7915891328619278
逻辑回归,0.7733930725486817,0.7915891328619278
逻辑回归,0.7733930725486817,0.7923334573874209
逻辑回归,0.7737377218679993,0.7923334573874209
逻辑回归,0.7737377218679993,0.7927056196501675
逻辑回归,0.7744270205066345,0.7927056196501675
逻辑回归,0.7744270205066345,0.7934499441756606
逻辑回归,0.7745993451662933,0.7934499441756606
逻辑回归,0.7745993451662933,0.7938221064384071
逻辑回归,0.7758056177839049,0.7938221064384071
逻辑回归,0.7758056177839049,0.7941942687011537
逻辑回归,0.7759779424435637,0.7941942687011537
逻辑回归,0.7759779424435637,0.7945664309639002
逻辑回归,0.7763225917628813,0.7945664309639002
逻辑回归,0.7763225917628813,0.7949385932266468
逻辑回归,0.7764949164225401,0.7949385932266468
逻辑回归,0.7764949164225401,0.7953107554893933
逻辑回归,0.7770118904015164,0.7953107554893933
逻辑回归,0.7770118904015164,0.7960550800148865
逻辑回归,0.7797690849560572,0.7960550800148865
逻辑回归,0.7797690849560572,0.7964272422776331
逻辑回归,0.7804583835946924,0.7964272422776331
逻辑回归,0.7804583835946924,0.7971715668031262
逻辑回归,0.7811476822333275,0.7971715668031262
逻辑回归,0.7811476822333275,0.7975437290658727
逻辑回归,0.7814923315526452,0.7975437290658727
逻辑回归,0.7814923315526452,0.7982880535913658
逻辑回归,0.781664656212304,0.7982880535913658
逻辑回归,0.781664656212304,0.7986602158541124
逻辑回归,0.7830432534895744,0.7986602158541124
逻辑回归,0.7830432534895744,0.799776702642352
逻辑回归,0.7832155781492331,0.799776702642352
逻辑回归,0.7832155781492331,0.8001488649050986
逻辑回归,0.7835602274685507,0.8001488649050986
逻辑回归,0.7835602274685507,0.8005210271678452
逻辑回归,0.7839048767878684,0.8005210271678452
逻辑回归,0.7839048767878684,0.8008931894305917
逻辑回归,0.7844218507668448,0.8008931894305917
逻辑回归,0.7844218507668448,0.8016375139560848
逻辑回归,0.7845941754265036,0.8016375139560848
逻辑回归,0.7845941754265036,0.8020096762188315
逻辑回归,0.7858004480441151,0.8020096762188315
逻辑回归,0.7858004480441151,0.802381838481578
逻辑回归,0.7870067206617267,0.802381838481578
逻辑回归,0.7870067206617267,0.8027540007443246
逻辑回归,0.7871790453213855,0.8027540007443246
逻辑回归,0.7871790453213855,0.8031261630070711
逻辑回归,0.7878683439600207,0.8031261630070711
逻辑回归,0.7878683439600207,0.8042426497953108
逻辑回归,0.7880406686196795,0.8042426497953108
逻辑回归,0.7880406686196795,0.8046148120580573
逻辑回归,0.7885576425986559,0.8046148120580573
逻辑回归,0.7885576425986559,0.8049869743208039
逻辑回归,0.7887299672583147,0.8049869743208039
逻辑回归,0.7887299672583147,0.8053591365835504
逻辑回归,0.7890746165776322,0.8053591365835504
逻辑回归,0.7890746165776322,0.805731298846297
逻辑回归,0.7897639152162674,0.805731298846297
逻辑回归,0.7897639152162674,0.8061034611090435
逻辑回归,0.7901085645355851,0.8061034611090435
逻辑回归,0.7901085645355851,0.8075921101600297
逻辑回归,0.7902808891952439,0.8075921101600297
逻辑回归,0.7902808891952439,0.8087085969482695
逻辑回归,0.7913148371531966,0.8087085969482695
逻辑回归,0.7913148371531966,0.8094529214737626
逻辑回归,0.7923487851111494,0.8094529214737626
逻辑回归,0.7923487851111494,0.8098250837365091
逻辑回归,0.7947613303463725,0.8098250837365091
逻辑回归,0.7947613303463725,0.8109415705247488
逻辑回归,0.7951059796656902,0.8109415705247488
逻辑回归,0.7951059796656902,0.8116858950502419
逻辑回归,0.795278304325349,0.8116858950502419
逻辑回归,0.795278304325349,0.8120580573129884
逻辑回归,0.7956229536446665,0.8120580573129884
逻辑回归,0.7956229536446665,0.8128023818384815
逻辑回归,0.7957952783043254,0.8128023818384815
逻辑回归,0.7957952783043254,0.8131745441012281
逻辑回归,0.7966569016026194,0.8131745441012281
逻辑回归,0.7966569016026194,0.8135467063639747
逻辑回归,0.7973462002412546,0.8135467063639747
逻辑回归,0.7973462002412546,0.8139188686267212
逻辑回归,0.7975185249009134,0.8139188686267212
逻辑回归,0.7975185249009134,0.8142910308894679
逻辑回归,0.7992417714975013,0.8142910308894679
逻辑回归,0.7992417714975013,0.8146631931522144
逻辑回归,0.8002757194554541,0.8146631931522144
逻辑回归,0.8002757194554541,0.815035355414961
逻辑回归,0.8004480441151128,0.815035355414961
逻辑回归,0.8004480441151128,0.8165240044659472
逻辑回归,0.8007926934344305,0.8165240044659472
逻辑回归,0.8007926934344305,0.8172683289914403
逻辑回归,0.801137342753748,0.8172683289914403
逻辑回归,0.801137342753748,0.8176404912541868
逻辑回归,0.8014819920730657,0.8176404912541868
逻辑回归,0.8014819920730657,0.8183848157796799
逻辑回归,0.8018266413923832,0.8183848157796799
逻辑回归,0.8018266413923832,0.8187569780424265
逻辑回归,0.8026882646906772,0.8187569780424265
逻辑回归,0.8026882646906772,0.8195013025679196
逻辑回归,0.802860589350336,0.8195013025679196
逻辑回归,0.802860589350336,0.8198734648306661
逻辑回归,0.8033775633293124,0.8198734648306661
逻辑回归,0.8033775633293124,0.8202456270934128
逻辑回归,0.8076856798207823,0.8202456270934128
逻辑回归,0.8076856798207823,0.8206177893561593
逻辑回归,0.8078580044804412,0.8206177893561593
逻辑回归,0.8078580044804412,0.8209899516189059
逻辑回归,0.8080303291401,0.8209899516189059
逻辑回归,0.8080303291401,0.821734276144399
逻辑回归,0.808891952438394,0.821734276144399
逻辑回归,0.808891952438394,0.8221064384071455
逻辑回归,0.8092366017577115,0.8221064384071455
逻辑回归,0.8092366017577115,0.8224786006698921
逻辑回归,0.8094089264173703,0.8224786006698921
逻辑回归,0.8094089264173703,0.8228507629326386
逻辑回归,0.8100982250560055,0.8228507629326386
逻辑回归,0.8100982250560055,0.8232229251953852
逻辑回归,0.8119937963122523,0.8232229251953852
逻辑回归,0.8119937963122523,0.8243394119836248
逻辑回归,0.8121661209719111,0.8243394119836248
逻辑回归,0.8121661209719111,0.8247115742463714
逻辑回归,0.8123384456315699,0.8247115742463714
逻辑回归,0.8123384456315699,0.8254558987718645
逻辑回归,0.8128554196105463,0.8254558987718645
逻辑回归,0.8128554196105463,0.825828061034611
逻辑回归,0.8133723935895226,0.825828061034611
逻辑回归,0.8133723935895226,0.8262002232973576
逻辑回归,0.8137170429088403,0.8262002232973576
逻辑回归,0.8137170429088403,0.8265723855601042
逻辑回归,0.8138893675684991,0.8265723855601042
逻辑回归,0.8138893675684991,0.8269445478228508
逻辑回归,0.8144063415474755,0.8269445478228508
逻辑回归,0.8144063415474755,0.8273167100855974
逻辑回归,0.8145786662071343,0.8273167100855974
逻辑回归,0.8145786662071343,0.828433196873837
逻辑回归,0.814750990866793,0.828433196873837
逻辑回归,0.814750990866793,0.8288053591365836
逻辑回归,0.8157849388247458,0.8288053591365836
逻辑回归,0.8157849388247458,0.8291775213993301
逻辑回归,0.8163019128037222,0.8291775213993301
逻辑回归,0.8163019128037222,0.8299218459248232
逻辑回归,0.8168188867826986,0.8299218459248232
逻辑回归,0.8168188867826986,0.8302940081875698
逻辑回归,0.817335860761675,0.8302940081875698
逻辑回归,0.817335860761675,0.8306661704503163
逻辑回归,0.8183698087196278,0.8306661704503163
逻辑回归,0.8183698087196278,0.8310383327130629
逻辑回归,0.8194037566775806,0.8310383327130629
逻辑回归,0.8194037566775806,0.8314104949758094
逻辑回归,0.8197484059968981,0.8314104949758094
逻辑回归,0.8197484059968981,0.8321548195013025
逻辑回归,0.8204377046355333,0.8321548195013025
逻辑回归,0.8204377046355333,0.8325269817640492
逻辑回归,0.8211270032741685,0.8325269817640492
逻辑回归,0.8211270032741685,0.8340156308150354
逻辑回归,0.8212993279338273,0.8340156308150354
逻辑回归,0.8212993279338273,0.8343877930777819
逻辑回归,0.8223332758917801,0.8343877930777819
逻辑回归,0.8223332758917801,0.835132117603275
逻辑回归,0.823194899190074,0.835132117603275
逻辑回归,0.823194899190074,0.8358764421287681
逻辑回归,0.8235395485093917,0.8358764421287681
逻辑回归,0.8235395485093917,0.8362486043915147
逻辑回归,0.8237118731690505,0.8362486043915147
逻辑回归,0.8237118731690505,0.8369929289170078
逻辑回归,0.8242288471480269,0.8369929289170078
逻辑回归,0.8242288471480269,0.8373650911797543
逻辑回归,0.8249181457866621,0.8373650911797543
逻辑回归,0.8249181457866621,0.8377372534425009
逻辑回归,0.8250904704463209,0.8377372534425009
逻辑回归,0.8250904704463209,0.838481577967994
逻辑回归,0.8252627951059797,0.838481577967994
逻辑回归,0.8252627951059797,0.8388537402307406
逻辑回归,0.8256074444252972,0.8388537402307406
逻辑回归,0.8256074444252972,0.8392259024934872
逻辑回归,0.8261244184042736,0.8392259024934872
逻辑回归,0.8261244184042736,0.8399702270189803
逻辑回归,0.8268137170429088,0.8399702270189803
逻辑回归,0.8268137170429088,0.8403423892817269
逻辑回归,0.8273306910218853,0.8403423892817269
逻辑回归,0.8273306910218853,0.8407145515444734
逻辑回归,0.827503015681544,0.8407145515444734
逻辑回归,0.827503015681544,0.84108671380722
逻辑回归,0.8276753403412028,0.84108671380722
逻辑回归,0.8276753403412028,0.8414588760699665
逻辑回归,0.8281923143201793,0.8414588760699665
逻辑回归,0.8281923143201793,0.8418310383327131
逻辑回归,0.8285369636394968,0.8418310383327131
逻辑回归,0.8285369636394968,0.8422032005954596
逻辑回归,0.8287092882991556,0.8422032005954596
逻辑回归,0.8287092882991556,0.8429475251209527
逻辑回归,0.8293985869377908,0.8429475251209527
逻辑回归,0.8293985869377908,0.8436918496464458
逻辑回归,0.8299155609167672,0.8436918496464458
逻辑回归,0.8299155609167672,0.8440640119091924
逻辑回归,0.830087885576426,0.8440640119091924
逻辑回归,0.830087885576426,0.8448083364346856
逻辑回归,0.8307771842150612,0.8448083364346856
逻辑回归,0.8307771842150612,0.8451804986974321
逻辑回归,0.8311218335343787,0.8451804986974321
逻辑回归,0.8311218335343787,0.8455526609601787
逻辑回归,0.8312941581940375,0.8455526609601787
逻辑回归,0.8312941581940375,0.8459248232229252
逻辑回归,0.8316388075133552,0.8459248232229252
逻辑回归,0.8316388075133552,0.8466691477484183
逻辑回归,0.8333620541099431,0.8466691477484183
逻辑回归,0.8333620541099431,0.8470413100111649
逻辑回归,0.8343960020678959,0.8470413100111649
逻辑回归,0.8343960020678959,0.8474134722739114
逻辑回归,0.8345683267275548,0.8474134722739114
逻辑回归,0.8345683267275548,0.8481577967994045
逻辑回归,0.8347406513872135,0.8481577967994045
逻辑回归,0.8347406513872135,0.8489021213248976
逻辑回归,0.8352576253661899,0.8489021213248976
逻辑回归,0.8352576253661899,0.8492742835876442
逻辑回归,0.8354299500258487,0.8492742835876442
逻辑回归,0.8354299500258487,0.8500186081131373
逻辑回归,0.8364638979838015,0.8500186081131373
逻辑回归,0.8364638979838015,0.8507629326386305
逻辑回归,0.8366362226434603,0.8507629326386305
逻辑回归,0.8366362226434603,0.851135094901377
逻辑回归,0.8371531966224367,0.851135094901377
逻辑回归,0.8371531966224367,0.8518794194268701
逻辑回归,0.8374978459417542,0.8518794194268701
逻辑回归,0.8374978459417542,0.8529959062151098
逻辑回归,0.8381871445803895,0.8529959062151098
逻辑回归,0.8381871445803895,0.8533680684778564
逻辑回归,0.8387041185593659,0.8533680684778564
逻辑回归,0.8387041185593659,0.8541123930033495
逻辑回归,0.8390487678786834,0.8541123930033495
逻辑回归,0.8390487678786834,0.854484555266096
逻辑回归,0.839393417198001,0.854484555266096
逻辑回归,0.839393417198001,0.8552288797915891
逻辑回归,0.8397380665173186,0.8552288797915891
逻辑回归,0.8397380665173186,0.8556010420543357
逻辑回归,0.8404273651559538,0.8556010420543357
逻辑回归,0.8404273651559538,0.8559732043170822
逻辑回归,0.8405996898156126,0.8559732043170822
逻辑回归,0.8405996898156126,0.8567175288425753
逻辑回归,0.8407720144752714,0.8567175288425753
逻辑回归,0.8407720144752714,0.8578340156308151
逻辑回归,0.8412889884542478,0.8578340156308151
逻辑回归,0.8412889884542478,0.8582061778935616
逻辑回归,0.8414613131139066,0.8582061778935616
逻辑回归,0.8414613131139066,0.8585783401563082
逻辑回归,0.8418059624332241,0.8585783401563082
逻辑回归,0.8418059624332241,0.8593226646818013
逻辑回归,0.8430122350508358,0.8593226646818013
逻辑回归,0.8430122350508358,0.8596948269445478
逻辑回归,0.8433568843701533,0.8596948269445478
逻辑回归,0.8433568843701533,0.8600669892072944
逻辑回归,0.8435292090298122,0.8600669892072944
逻辑回归,0.8435292090298122,0.861183475995534
逻辑回归,0.843701533689471,0.861183475995534
逻辑回归,0.843701533689471,0.8615556382582806
逻辑回归,0.8438738583491298,0.8615556382582806
逻辑回归,0.8438738583491298,0.8619278005210271
逻辑回归,0.8442185076684473,0.8619278005210271
逻辑回归,0.8442185076684473,0.8622999627837737
逻辑回归,0.8447354816474237,0.8622999627837737
逻辑回归,0.8447354816474237,0.8626721250465202
逻辑回归,0.8452524556264002,0.8626721250465202
逻辑回归,0.8452524556264002,0.8630442873092669
逻辑回归,0.8462864035843529,0.8630442873092669
逻辑回归,0.8462864035843529,0.8634164495720134
逻辑回归,0.8471480268826469,0.8634164495720134
逻辑回归,0.8471480268826469,0.86378861183476
逻辑回归,0.8476650008616233,0.86378861183476
逻辑回归,0.8476650008616233,0.8645329363602531
逻辑回归,0.8481819748405997,0.8645329363602531
逻辑回归,0.8481819748405997,0.8652772608857462
逻辑回归,0.8493882474582113,0.8652772608857462
逻辑回归,0.8493882474582113,0.8656494231484927
逻辑回归,0.8495605721178701,0.8656494231484927
逻辑回归,0.8495605721178701,0.8660215854112393
逻辑回归,0.8505945200758228,0.8660215854112393
逻辑回归,0.8505945200758228,0.8667659099367324
逻辑回归,0.8507668447354817,0.8667659099367324
